filepath,line_number,line_id,original_text,translated_text
sharedassets0\Chazokov.yarn.txt,581,42671,Mae: Blah. :( \o/,Mae: Blah. :( \o/
sharedassets0\Chazokov.yarn.txt,582,58dfe2,Chazokov: Maybe the stars are not for everyone...,Chazokov: Maybe the stars are not for everyone...
sharedassets0\Chazokov.yarn.txt,583,df6596,Mae: :| _o_,Mae: :| _o_
sharedassets0\Chazokov.yarn.txt,585,1f0d4c,Mae: Urghhh. :( \o/,Mae: Urghhh. :( \o/
sharedassets0\Chazokov.yarn.txt,586,fc8a77,"Chazokov: I'm disappointed in you, Mae.","Chazokov: I'm disappointed in you, Mae."
sharedassets0\Chazokov.yarn.txt,587,a289a4,Mae: :| _o_,Mae: :| _o_
sharedassets0\Dan.yarn.txt,101,1e31fb,"Mae: Danny, right?","Mae: Danny, right?"
sharedassets0\Dan.yarn.txt,102,173b22,Dan: Yep.,Dan: Yep.
sharedassets0\Dan.yarn.txt,103,aa7c41,Mae: I think you were a senior when I was a freshman?,Mae: I think you were a senior when I was a freshman?
sharedassets0\Dan.yarn.txt,104,975937,Dan: Probably.,Dan: Probably.
sharedassets0\Dan.yarn.txt,105,8e6335,Mae: How’s it going?,Mae: How’s it going?
sharedassets0\Dan.yarn.txt,106,bb9b0e,Dan: Just lost my job...,Dan: Just lost my job...
sharedassets0\Dan.yarn.txt,107,34d338,Mae: Oh no!,Mae: Oh no!
sharedassets0\Dan.yarn.txt,108,e85056,Dan: They say construction’s always hiring,Dan: They say construction’s always hiring
sharedassets0\Dan.yarn.txt,109,f15d3a,Dan: but it’s not.,Dan: but it’s not.
sharedassets0\Dan.yarn.txt,110,cf9f4e,"Dan: In fact, it’s often laying off guys named Dan.","Dan: In fact, it’s often laying off guys named Dan."
sharedassets0\Dan.yarn.txt,111,0c4300,Mae: What are you going to do?,Mae: What are you going to do?
sharedassets0\Dan.yarn.txt,112,394f7a,Dan: I’m open to suggestions.,Dan: I’m open to suggestions.
sharedassets0\Dan.yarn.txt,113,86a190,[[Don’t give up!|Dan_00_DontGiveUp]],[[Don’t give up!|Dan_00_DontGiveUp]]
sharedassets0\Dan.yarn.txt,114,61e2da,[[I’m sure *someone* in town is hiring!|Dan_00_Someone]],[[I’m sure *someone* in town is hiring!|Dan_00_Someone]]
sharedassets0\Dan.yarn.txt,121,4e663f,Mae: I don’t have a job either.,Mae: I don’t have a job either.
sharedassets0\Dan.yarn.txt,122,cbb9f0,"Dan: Aw man, sorry to talk your ear off about it.","Dan: Aw man, sorry to talk your ear off about it."
sharedassets0\Dan.yarn.txt,123,ea94b4,Dan: How are you holding up?,Dan: How are you holding up?
sharedassets0\Dan.yarn.txt,124,b07126,Mae: Good. Just dropped out of college and I’m living with my parents.,Mae: Good. Just dropped out of college and I’m living with my parents.
sharedassets0\Dan.yarn.txt,125,e4bbc9,Dan: Oh.,Dan: Oh.
sharedassets0\Dan.yarn.txt,126,a91e87,Dan: So you’re basically a teenager again.,Dan: So you’re basically a teenager again.
sharedassets0\Dan.yarn.txt,127,8cc110,Mae: NO.,Mae: NO.
sharedassets0\Dan.yarn.txt,128,7ab0a1,Mae: I’m just an adult living with her parents.,Mae: I’m just an adult living with her parents.
sharedassets0\Dan.yarn.txt,129,a63fa1,Dan: Oh ok so it’s not like you’re unemployed,Dan: Oh ok so it’s not like you’re unemployed
sharedassets0\Dan.yarn.txt,130,dfad55,Dan: it’s like you’re lacking a daytime hobby,Dan: it’s like you’re lacking a daytime hobby
sharedassets0\Dan.yarn.txt,131,f6d174,Dan: that pays money you don’t need for rent.,Dan: that pays money you don’t need for rent.
sharedassets0\Dan.yarn.txt,132,541a24,"Mae: Alright, I’m gonna get going.","Mae: Alright, I’m gonna get going."
sharedassets0\Dan.yarn.txt,133,58062b,Dan: Yeah.,Dan: Yeah.
sharedassets0\Dan.yarn.txt,141,7cdc05,"Dan: {width=2}Construction's always hiring, Rob!","Dan: {width=2}Construction's always hiring, Rob!"
sharedassets0\Dan.yarn.txt,142,43a93a,"Dan: {width=2}Well, at least the coffee shop is still open.","Dan: {width=2}Well, at least the coffee shop is still open."
sharedassets0\Dan.yarn.txt,143,6abeaf,Dan: {width=2}Even if it's not hiring.,Dan: {width=2}Even if it's not hiring.
sharedassets0\Dan.yarn.txt,154,e4db66,Dan: Well there’s always a chance someone will die,Dan: Well there’s always a chance someone will die
sharedassets0\Dan.yarn.txt,155,2fb23b,Dan: And I can have their job.,Dan: And I can have their job.
sharedassets0\Dan.yarn.txt,156,631b43,"Mae: Dan, you’re not gonna like","Mae: Dan, you’re not gonna like"
sharedassets0\Dan.yarn.txt,157,a51abb,"Mae: kill anyone, are you?","Mae: kill anyone, are you?"
sharedassets0\Dan.yarn.txt,158,be25c9,Dan: Does it pay?,Dan: Does it pay?
sharedassets0\Dan.yarn.txt,165,0a16d7,Dan: I’ve been out of work for a year before.,Dan: I’ve been out of work for a year before.
sharedassets0\Dan.yarn.txt,166,89e77e,Dan: And this time I only lasted 6 months before being laid off.,Dan: And this time I only lasted 6 months before being laid off.
sharedassets0\Dan.yarn.txt,167,c03c3e,Dan: Do you know what that does to a resume?,Dan: Do you know what that does to a resume?
sharedassets0\Dan.yarn.txt,168,00278b,Mae: Not really.,Mae: Not really.
sharedassets0\Dan.yarn.txt,169,d4bfe1,Dan: I have a zombie resume.,Dan: I have a zombie resume.
sharedassets0\Dan.yarn.txt,170,"0,00E+00",Dan: It’s dead but somehow it’s still going all over the place.,Dan: It’s dead but somehow it’s still going all over the place.
sharedassets0\Dan.yarn.txt,171,7f148b,Mae: Oh.,Mae: Oh.
sharedassets0\Dan.yarn.txt,179,d9a678,Mae: how's it going dude?,Mae: how's it going dude?
sharedassets0\Dan.yarn.txt,180,e463e3,Dan: got a job here. that's cool.,Dan: got a job here. that's cool.
sharedassets0\Dan.yarn.txt,181,421f0f,Mae: oh nice!,Mae: oh nice!
sharedassets0\Dan.yarn.txt,182,690a0e,Dan: actually i'm lying. it sucks.,Dan: actually i'm lying. it sucks.
sharedassets0\Dan.yarn.txt,183,4c90fb,Mae: oh. geez.,Mae: oh. geez.
sharedassets0\Dan.yarn.txt,190,50fb32,Dan: I had no idea there were so many kinds of hammers,Dan: I had no idea there were so many kinds of hammers
sharedassets0\Dan.yarn.txt,191,ad7fe4,Dan: and wrenches,Dan: and wrenches
sharedassets0\Dan.yarn.txt,192,c6b3ba,Dan: and nails.,Dan: and nails.
sharedassets0\Dan.yarn.txt,193,ccfac7,"Dan: my god, the nails.","Dan: my god, the nails."
sharedassets0\Dan.yarn.txt,201,af3eb6,Mae: hey dude.,Mae: hey dude.
sharedassets0\Dan.yarn.txt,202,42c0fe,Dan: hello.,Dan: hello.
sharedassets0\Dan.yarn.txt,203,eadcac,Mae: how's working here going?,Mae: how's working here going?
sharedassets0\Dan.yarn.txt,204,1308b7,Dan: eh. i dunno.,Dan: eh. i dunno.
sharedassets0\Dan.yarn.txt,205,c7a891,Dan: it pays.,Dan: it pays.
sharedassets0\Dan.yarn.txt,212,1a70e6,Dan: I like refuse to unload all that rock salt by myself.,Dan: I like refuse to unload all that rock salt by myself.
sharedassets0\Dan.yarn.txt,213,5a914b,Dan: it's not even halloween yet.,Dan: it's not even halloween yet.
sharedassets0\Dan.yarn.txt,221,743654,Mae: hey dude!,Mae: hey dude!
sharedassets0\Dan.yarn.txt,222,f75680,Dan: hey... you?,Dan: hey... you?
sharedassets0\Dan.yarn.txt,223,a85320,Mae: working here now?,Mae: working here now?
sharedassets0\Dan.yarn.txt,224,a1f16f,Dan: yep. sucks.,Dan: yep. sucks.
sharedassets0\Dan.yarn.txt,225,668985,Dan: but it pays.,Dan: but it pays.
sharedassets0\Dan.yarn.txt,226,223d9b,Mae: question: how do they fit a kitchen in there?,Mae: question: how do they fit a kitchen in there?
sharedassets0\Dan.yarn.txt,227,d9faf2,Dan: barely.,Dan: barely.
sharedassets0\Dan.yarn.txt,235,5bd36b,Mae: What do you do here?,Mae: What do you do here?
sharedassets0\Dan.yarn.txt,236,51fd7c,Dan: Grillman and janitor.,Dan: Grillman and janitor.
sharedassets0\Dan.yarn.txt,237,d72061,Dan: i cook and mop.,Dan: i cook and mop.
sharedassets0\Dan.yarn.txt,238,ba5da2,Mae: at the same time?,Mae: at the same time?
sharedassets0\Dan.yarn.txt,239,3ac598,Dan: yes.,Dan: yes.
sharedassets0\Dan.yarn.txt,247,97e9dc,Mae: so you're a taco dude now?,Mae: so you're a taco dude now?
sharedassets0\Dan.yarn.txt,248,147614,Dan: i mean i was hired to be a taco artisan.,Dan: i mean i was hired to be a taco artisan.
sharedassets0\Dan.yarn.txt,249,47f2cb,Dan: but i guess that means holding this sign out in the snow.,Dan: but i guess that means holding this sign out in the snow.
sharedassets0\Dan.yarn.txt,250,3d98f5,Mae: it's not really snowing that hard.,Mae: it's not really snowing that hard.
sharedassets0\Dan.yarn.txt,251,9a6141,"Dan: it's snowing. there is snow in the sky, falling.","Dan: it's snowing. there is snow in the sky, falling."
sharedassets0\Dan.yarn.txt,252,f6bc88,Mae: how are the tacos here?,Mae: how are the tacos here?
sharedassets0\Dan.yarn.txt,253,d54f68,Dan: good. i like tacos.,Dan: good. i like tacos.
sharedassets0\Dan.yarn.txt,254,24f0a6,Mae: there is not one person on god's earth who doesn't love tacos.,Mae: there is not one person on god's earth who doesn't love tacos.
sharedassets0\Dan.yarn.txt,255,ae73b6,Dan: bad news: my ex hates tacos.,Dan: bad news: my ex hates tacos.
sharedassets0\Dan.yarn.txt,256,15153e,Mae: good news: they're now your ex.,Mae: good news: they're now your ex.
sharedassets0\Dan.yarn.txt,257,8b8408,Dan: heh heh heh,Dan: heh heh heh
sharedassets0\Dan.yarn.txt,258,90e683,Mae: have fun with the tacos.,Mae: have fun with the tacos.
sharedassets0\Dan.yarn.txt,259,768c3f,Dan: eh. it pays.,Dan: eh. it pays.
sharedassets0\Dan.yarn.txt,267,be250a,Dan: TACO Buck!,Dan: TACO Buck!
sharedassets0\Dan.yarn.txt,268,0558d8,"Dan: Dine in, Dine out!","Dan: Dine in, Dine out!"
sharedassets0\Dan.yarn.txt,269,ae1ee5,Dan: We deliver!,Dan: We deliver!
sharedassets0\Dan.yarn.txt,270,c8e3ae,Dan: Please tip your delivery persons!,Dan: Please tip your delivery persons!
sharedassets0\Dan.yarn.txt,271,349429,Dan: best tacos in all of this general region. pretty sure.,Dan: best tacos in all of this general region. pretty sure.
sharedassets0\Dan.yarn.txt,272,c49ec2,Dan: been missing the pizza place?,Dan: been missing the pizza place?
sharedassets0\Dan.yarn.txt,273,56f913,Dan: why not try a pizza taco?,Dan: why not try a pizza taco?
sharedassets0\Dan.yarn.txt,274,14f6c1,Mae: oh wow. that sounds amazing.,Mae: oh wow. that sounds amazing.
sharedassets0\Dan.yarn.txt,275,826bb1,Dan: watching your health?,Dan: watching your health?
sharedassets0\Dan.yarn.txt,276,86d783,Dan: try out all-lettuce taco!,Dan: try out all-lettuce taco!
sharedassets0\Dan.yarn.txt,277,54cc23,Mae: no. i refuse.,Mae: no. i refuse.
sharedassets0\Dan.yarn.txt,278,d488e5,Dan: get outta here kid i'm workin'.,Dan: get outta here kid i'm workin'.
sharedassets0\Dan.yarn.txt,285,a1b7cb,"Mae: Danny, right?","Mae: Danny, right?"
sharedassets0\Dan.yarn.txt,286,04352a,"Dan: Yep. Well, Dan.","Dan: Yep. Well, Dan."
sharedassets0\Dan.yarn.txt,287,b768dc,Mae: I think you were a senior when I was a freshman?,Mae: I think you were a senior when I was a freshman?
sharedassets0\Dan.yarn.txt,288,0a68f1,Dan: Probably.,Dan: Probably.
sharedassets0\Donna.yarn.txt,20,9bf3d6,Donna: 10 minutes left.,Donna: 10 minutes left.
sharedassets0\Donna.yarn.txt,28,5cefff,Donna: Sorry for unloading on you like that.,Donna: Sorry for unloading on you like that.
sharedassets0\Donna.yarn.txt,29,68b572,"Mae: Naw, it's cool.","Mae: Naw, it's cool."
sharedassets0\Donna.yarn.txt,30,377f7a,Mae: Do you need a hug? /o\ :),Mae: Do you need a hug? /o\ :)
sharedassets0\Donna.yarn.txt,31,b6cbb1,Donna: I'll pass.,Donna: I'll pass.
sharedassets0\Donna.yarn.txt,32,eb7fa2,Mae: _o_ :|,Mae: _o_ :|
sharedassets0\Donna.yarn.txt,40,3f1d22,"Mae: Hey! Donna, right?","Mae: Hey! Donna, right?"
sharedassets0\Donna.yarn.txt,41,a5803c,"Mae: You used to babysit me, remember?","Mae: You used to babysit me, remember?"
sharedassets0\Donna.yarn.txt,42,832f44,Donna: Yep.,Donna: Yep.
sharedassets0\Donna.yarn.txt,43,69eb0b,"Mae: That's a sweet coat, Donna.","Mae: That's a sweet coat, Donna."
sharedassets0\Donna.yarn.txt,44,f0a00d,Donna: This is my nicest outfit.,Donna: This is my nicest outfit.
sharedassets0\Donna.yarn.txt,45,49e4ec,Mae: Looks good! :),Mae: Looks good! :)
sharedassets0\Donna.yarn.txt,46,de129d,Donna: I bought it at the Fort Lucenne Mall.,Donna: I bought it at the Fort Lucenne Mall.
sharedassets0\Donna.yarn.txt,47,9fcd8c,Donna: I only wear it to work.,Donna: I only wear it to work.
sharedassets0\Donna.yarn.txt,48,1c50de,Mae: I wear this outfit all the time.,Mae: I wear this outfit all the time.
sharedassets0\Donna.yarn.txt,49,e72877,Mae: It's my calling card.,Mae: It's my calling card.
sharedassets0\Donna.yarn.txt,50,dc9763,Donna: I have nowhere else to wear this.,Donna: I have nowhere else to wear this.
sharedassets0\Donna.yarn.txt,51,1348de,"[[Well, enjoy your break!|DonnaEnd]]","[[Well, enjoy your break!|DonnaEnd]]"
sharedassets0\Donna.yarn.txt,52,0d1ea9,[[My shirt is cool because it has multiple meanings.|Donna30]],[[My shirt is cool because it has multiple meanings.|Donna30]]
sharedassets0\Donna.yarn.txt,61,c5dd04,"Donna: See you around, Mae.","Donna: See you around, Mae."
sharedassets0\Donna.yarn.txt,62,84b8bf,Mae: :|,Mae: :|
sharedassets0\Donna.yarn.txt,69,8d442f,Donna: I wear this outfit,Donna: I wear this outfit
sharedassets0\Donna.yarn.txt,70,25b3e6,Donna: to a job,Donna: to a job
sharedassets0\Donna.yarn.txt,71,f305ea,Donna: where people can only hear my voice.,Donna: where people can only hear my voice.
sharedassets0\Donna.yarn.txt,72,e4290b,"Mae: I made this shirt myself, too!","Mae: I made this shirt myself, too!"
sharedassets0\Donna.yarn.txt,73,a1e398,Donna: I'm 30 next week.,Donna: I'm 30 next week.
sharedassets0\Donna.yarn.txt,74,3f1ed1,Mae: in home economics. I was really great at that.,Mae: in home economics. I was really great at that.
sharedassets0\Donna.yarn.txt,75,982133,Donna: I'm going to die in this town.,Donna: I'm going to die in this town.
sharedassets0\Donna.yarn.txt,76,5c86ba,Donna: And they're going to bury me in this outfit.,Donna: And they're going to bury me in this outfit.
sharedassets0\Donna.yarn.txt,77,7e84f9,Mae: I hope they bury me in this shirt. /o\,Mae: I hope they bury me in this shirt. /o\
sharedassets0\Donna.yarn.txt,78,18a035,"Donna: It's a very nice shirt, Mae.","Donna: It's a very nice shirt, Mae."
sharedassets0\Donna.yarn.txt,79,e83612,Mae: [wave]Thanks!!![/wave],Mae: [wave]Thanks!!![/wave]
sharedassets0\Donna.yarn.txt,80,c3781c,Mae: :| _o_,Mae: :| _o_
sharedassets0\FoodDonkeyInterior.yarn.txt,40,cf2c6f,Gregg: Aw yeah. Froggy robot.,Gregg: Aw yeah. Froggy robot.
sharedassets0\FoodDonkeyInterior.yarn.txt,41,ad000b,SteveScriggins: Finally. Goddamn.,SteveScriggins: Finally. Goddamn.
sharedassets0\FoodDonkeyInterior.yarn.txt,42,3c7574,Mae: Oh shut up Steve.,Mae: Oh shut up Steve.
sharedassets0\FoodDonkeyInterior.yarn.txt,51,0f71f1,Gregg: Yeah! Robot piggy!,Gregg: Yeah! Robot piggy!
sharedassets0\FoodDonkeyInterior.yarn.txt,52,6d10f5,SteveScriggins: Finally. Goddamn.,SteveScriggins: Finally. Goddamn.
sharedassets0\FoodDonkeyInterior.yarn.txt,53,55c353,Mae: Oh shut up Steve.,Mae: Oh shut up Steve.
sharedassets0\FoodDonkeyInterior.yarn.txt,62,dbed46,Gregg: Cool cool. Mecha-bunn.,Gregg: Cool cool. Mecha-bunn.
sharedassets0\FoodDonkeyInterior.yarn.txt,63,5f8904,SteveScriggins: Finally. Goddamn.,SteveScriggins: Finally. Goddamn.
sharedassets0\FoodDonkeyInterior.yarn.txt,64,3392,Mae: Oh shut up Steve.,Mae: Oh shut up Steve.
sharedassets0\FoodDonkeyInterior.yarn.txt,94,03fc35,Mae: Oh god. These guys.,Mae: Oh god. These guys.
sharedassets0\FoodDonkeyInterior.yarn.txt,95,be955e,Mae: I was both terrified and super into these things,Mae: I was both terrified and super into these things
sharedassets0\FoodDonkeyInterior.yarn.txt,96,f18682,Mae: when they'd put them out front.,Mae: when they'd put them out front.
sharedassets0\FoodDonkeyInterior.yarn.txt,97,74ff84,Mae: They moved!,Mae: They moved!
sharedassets0\FoodDonkeyInterior.yarn.txt,98,7c8bc4,Gregg: They look so tiny when they're in pieces.,Gregg: They look so tiny when they're in pieces.
sharedassets0\FoodDonkeyInterior.yarn.txt,99,c44eba,->I dunno man they're still pretty big.,->I dunno man they're still pretty big.
sharedassets0\FoodDonkeyInterior.yarn.txt,100,9dfdc5,"Mae: God, these things were actually gigantic when they had them out.","Mae: God, these things were actually gigantic when they had them out."
sharedassets0\FoodDonkeyInterior.yarn.txt,101,1f9746,->We're smaller in pieces too.,->We're smaller in pieces too.
sharedassets0\FoodDonkeyInterior.yarn.txt,102,ab0e9f,Gregg: Too real.,Gregg: Too real.
sharedassets0\FoodDonkeyInterior.yarn.txt,103,c82c72,Gregg: I hope you get chopped up by a chopper.,Gregg: I hope you get chopped up by a chopper.
sharedassets0\FoodDonkeyInterior.yarn.txt,104,edc300,Mae: I hope you get chopped up by a blunt chopper.,Mae: I hope you get chopped up by a blunt chopper.
sharedassets0\FoodDonkeyInterior.yarn.txt,105,face10,SteveScriggins: You two are weird.,SteveScriggins: You two are weird.
sharedassets0\FoodDonkeyInterior.yarn.txt,106,d45b76,"Gregg: ok, we're stealing one of these","Gregg: ok, we're stealing one of these"
sharedassets0\FoodDonkeyInterior.yarn.txt,107,4f805d,Mae: is it even stealing?,Mae: is it even stealing?
sharedassets0\FoodDonkeyInterior.yarn.txt,108,907dd1,Gregg: it's better if we think of it as stealing.,Gregg: it's better if we think of it as stealing.
sharedassets0\FoodDonkeyInterior.yarn.txt,109,70900d,Mae: cool,Mae: cool
sharedassets0\FoodDonkeyInterior.yarn.txt,112,dcc89d,Gregg: aaaagh.,Gregg: aaaagh.
sharedassets0\FoodDonkeyInterior.yarn.txt,113,699a9e,-> aaagh?,-> aaagh?
sharedassets0\FoodDonkeyInterior.yarn.txt,114,e18767,-> what?,-> what?
sharedassets0\FoodDonkeyInterior.yarn.txt,115,b35cc3,Gregg: aaaaaaaaaagh.,Gregg: aaaaaaaaaagh.
sharedassets0\FoodDonkeyInterior.yarn.txt,116,9ae45d,-> are you ok?,-> are you ok?
sharedassets0\FoodDonkeyInterior.yarn.txt,117,2b4fb7,"-> dude, what?","-> dude, what?"
sharedassets0\FoodDonkeyInterior.yarn.txt,118,3af4e2,Gregg: {width=300}aaaaaaaaaaaaaaaaaaaaaaaaaagh!!!,Gregg: {width=300}aaaaaaaaaaaaaaaaaaaaaaaaaagh!!!
sharedassets0\FoodDonkeyInterior.yarn.txt,119,9c6b89,-> DUDE! WHAT!,-> DUDE! WHAT!
sharedassets0\FoodDonkeyInterior.yarn.txt,120,2a09bd,-> STOP SCREAMING!!!,-> STOP SCREAMING!!!
sharedassets0\FoodDonkeyInterior.yarn.txt,121,6939b7,Gregg: I can't pick! They all look great!,Gregg: I can't pick! They all look great!
sharedassets0\FoodDonkeyInterior.yarn.txt,122,9f4197,SteveScriggins: You get one. That's the deal. Hurry up.,SteveScriggins: You get one. That's the deal. Hurry up.
sharedassets0\FoodDonkeyInterior.yarn.txt,123,8b2667,Mae: Oooh let me pick! Let me pick! :),Mae: Oooh let me pick! Let me pick! :)
sharedassets0\FoodDonkeyInterior.yarn.txt,126,4a3753,Gregg: sure.,Gregg: sure.
sharedassets0\FoodDonkeyInterior.yarn.txt,127,83366f,Mae: :|,Mae: :|
sharedassets0\FoodDonkeyInterior.yarn.txt,150,539a13,SteveScriggins: You know what? I ain't carrying nothin'.,SteveScriggins: You know what? I ain't carrying nothin'.
sharedassets0\FoodDonkeyInterior.yarn.txt,151,3d5f3d,SteveScriggins: See ya ladies.,SteveScriggins: See ya ladies.
sharedassets0\FoodDonkeyInterior.yarn.txt,154,e0a430,Mae: Steeeeeeeve!?,Mae: Steeeeeeeve!?
sharedassets0\FoodDonkeyInterior.yarn.txt,155,67a6f7,"SteveScriggins: Get found dead, punks!","SteveScriggins: Get found dead, punks!"
sharedassets0\FoodDonkeyInterior.yarn.txt,156,8db583,SteveScriggins: Hweh heh heh.,SteveScriggins: Hweh heh heh.
